id_paciente,nombre,rut,Edad,fecha_registro,id_medico,FamiliarPrimerGradoCC,FamiliarSegundoGradoCC,DiagnosticoPrevioCancer,Ejercicio,Alcohol,Mamografia,Menstruacion,PrimerHijo,riesgo,Edad_Original,Puntaje,Riesgo
5781,Carolyne,793328821,3.0,9/10/2025,1,0.0,1,1,3.0,2,1,,1,Bajo,77.0,62,2
5332,Terri,700059923,3.0,9/10/2025,1,0.0,0,1,2.0,3,1,,1,Bajo,89.0,64,2
5900,Karola,538125883,0.0,9/10/2025,1,0.0,1,1,0.0,3,0,,2,Moderado,23.0,61,2
5721,Sydelle,407095914,1.0,9/10/2025,1,0.0,1,0,0.0,3,0,,0,Bajo,48.0,28,1
5945,Andie,474781857,3.0,9/10/2025,1,1.0,1,0,3.0,0,0,,2,Bajo,74.0,58,2
5258,Kristy,186132208,0.0,9/10/2025,1,1.0,0,1,0.0,0,0,,0,Alto,28.0,66,2
5710,Tildy,251712090,2.0,9/10/2025,1,1.0,0,1,0.0,1,1,,2,Bajo,58.0,85,2
5870,Briney,212731919,2.0,9/10/2025,1,0.0,1,1,2.0,3,1,,2,Bajo,59.0,63,2
5614,Friederike,263124018,1.0,9/10/2025,1,0.0,1,0,2.0,0,0,,2,Moderado,43.0,21,1
5949,Nellie,157198447,0.0,9/10/2025,1,0.0,1,1,0.0,0,0,,1,Alto,20.0,50,2
5110,Glynis,402320768,0.0,9/10/2025,1,1.0,0,0,2.0,3,0,,1,Bajo,25.0,42,1
5879,Lesley,499510458,3.0,9/10/2025,1,0.0,0,1,0.0,1,1,,0,Bajo,61.0,60,2
5992,Olympe,780593515,0.0,9/10/2025,1,1.0,1,0,2.0,1,1,,1,Alto,28.0,37,1
5579,Cordelie,166831859,1.0,9/10/2025,1,0.0,0,0,0.0,1,1,,2,Alto,44.0,23,1
5518,Mavis,383503438,1.0,9/10/2025,1,0.0,0,0,1.0,1,1,,0,Moderado,44.0,13,0
5188,Rosalyn,972018894,0.0,9/10/2025,1,1.0,0,0,0.0,3,0,,2,Bajo,21.0,52,2
5917,Kathleen,849444803,3.0,9/10/2025,1,0.0,1,1,,2,1,,0,Bajo,69.0,67,2
5073,Patty,885556793,0.0,9/10/2025,1,0.0,0,1,1.0,1,0,,0,Bajo,35.0,41,1
5262,Klara,574089246,3.0,9/10/2025,1,0.0,1,1,0.0,0,0,,1,Bajo,95.0,70,2
5991,Alane,222241672,2.0,9/10/2025,1,0.0,1,1,1.0,1,1,,1,Alto,57.0,59,2
5516,Erina,114135275,,9/10/2025,1,1.0,0,1,2.0,2,0,,0,Bajo,,64,2
5655,Gretel,832388309,3.0,9/10/2025,1,,0,0,2.0,1,0,,1,Bajo,81.0,31,1
5830,Eleanore,439318650,1.0,9/10/2025,1,1.0,1,0,1.0,0,0,,0,Moderado,48.0,43,1
5461,Gaylene,564301886,3.0,9/10/2025,1,0.0,0,0,1.0,0,0,,1,Moderado,61.0,34,1
5703,Gretchen,963779322,0.0,9/10/2025,1,,1,1,3.0,2,0,,0,Alto,34.0,40,1
5159,Frederica,959467886,0.0,9/10/2025,1,0.0,1,1,2.0,0,1,,2,Bajo,33.0,43,1
5760,Winna,795997717,3.0,9/10/2025,1,0.0,1,0,1.0,1,0,,1,Bajo,69.0,40,1
5592,Kitti,223020872,3.0,9/10/2025,1,0.0,0,0,3.0,0,1,,2,Alto,69.0,26,1
5065,Jaclin,209181940,3.0,9/10/2025,1,0.0,0,0,3.0,0,0,,1,Bajo,87.0,26,1
5070,Kriste,160501149,0.0,9/10/2025,1,0.0,1,1,3.0,1,1,,0,Alto,38.0,34,1
5586,Chantalle,574879240,0.0,9/10/2025,1,0.0,0,0,3.0,1,0,,1,Alto,22.0,8,0
5916,Marilyn,599400757,0.0,9/10/2025,1,0.0,1,0,2.0,2,0,,0,Bajo,34.0,13,0
5290,Lenna,939552735,3.0,9/10/2025,1,1.0,0,1,0.0,1,1,,0,Bajo,74.0,85,2
5617,Rasia,290283642,0.0,9/10/2025,1,1.0,0,0,,0,0,,0,Moderado,38.0,36,1
5292,Fey,989646087,0.0,9/10/2025,1,1.0,1,0,2.0,3,0,,1,Bajo,36.0,46,1
5828,Rhody,670955498,3.0,9/10/2025,1,1.0,1,0,0.0,2,0,,0,Bajo,79.0,65,2
5230,Claresta,826322420,3.0,9/10/2025,1,1.0,0,0,2.0,0,0,,1,Bajo,96.0,54,2
5528,Martha,214052837,,9/10/2025,1,1.0,0,1,1.0,0,0,,0,Moderado,,64,2
5780,Deloris,981036315,3.0,9/10/2025,1,0.0,1,0,3.0,2,0,,0,Bajo,100.0,30,1
5807,Clara,811203689,3.0,9/10/2025,1,0.0,1,1,0.0,3,0,,1,Alto,82.0,78,2
5447,Cynthy,848299075,3.0,9/10/2025,1,1.0,0,0,0.0,1,0,,0,Alto,93.0,58,2
5013,Sofie,692935726,3.0,9/10/2025,1,1.0,0,1,2.0,3,1,,2,Alto,72.0,92,2
5379,Talia,101822262,,9/10/2025,1,1.0,0,0,0.0,0,0,,0,Bajo,,36,1
5728,Gerrie,935538982,0.0,9/10/2025,1,0.0,1,0,3.0,0,1,,1,Bajo,31.0,7,0
5724,Sheena,316080524,3.0,9/10/2025,1,0.0,1,1,0.0,2,1,,1,Bajo,92.0,72,2
5755,Ketty,538966398,3.0,9/10/2025,1,0.0,1,1,0.0,2,1,,0,Alto,68.0,67,2
5496,Charla,674090387,,9/10/2025,1,0.0,0,1,3.0,1,1,,1,Bajo,,35,1
5755,Nikolia,969907644,3.0,9/10/2025,1,0.0,1,1,,3,0,,2,Moderado,97.0,81,2
5818,Fifine,209352756,3.0,9/10/2025,1,1.0,0,1,2.0,2,0,,2,Moderado,99.0,92,2
5913,Nissie,112135329,1.0,9/10/2025,1,0.0,1,0,1.0,0,1,,0,Alto,47.0,15,0
5468,Jacqueline,463362682,,9/10/2025,1,1.0,1,0,0.0,0,1,,0,Moderado,,37,1
5341,Lydie,307670430,0.0,9/10/2025,1,0.0,0,1,2.0,3,0,,0,Alto,24.0,42,1
5267,Frederique,311159094,0.0,9/10/2025,1,1.0,0,0,1.0,1,0,,0,Bajo,31.0,36,1
5825,Wynn,459641434,0.0,9/10/2025,1,1.0,0,1,2.0,3,1,,2,Moderado,30.0,72,2
5029,Junette,301089619,3.0,9/10/2025,1,1.0,0,0,2.0,2,1,,2,Moderado,71.0,59,2
5768,Lenna,863779958,3.0,9/10/2025,1,1.0,0,0,,0,1,,0,Bajo,75.0,53,2
5021,Harriet,222369704,2.0,9/10/2025,1,0.0,1,1,,3,1,,2,Alto,54.0,70,2
5687,Eustacia,452206011,0.0,9/10/2025,1,0.0,0,1,2.0,3,1,,0,Bajo,22.0,39,1
5127,Drucie,180692788,3.0,9/10/2025,1,0.0,1,1,1.0,0,1,,1,Moderado,99.0,65,2
5158,Else,230422109,3.0,9/10/2025,1,1.0,1,1,3.0,2,1,,0,Bajo,99.0,82,2
5003,Cortney,374458162,0.0,9/10/2025,1,1.0,0,0,2.0,0,0,,0,Moderado,19.0,29,1
5763,Nerty,180324837,0.0,9/10/2025,1,0.0,1,0,0.0,2,0,,0,Alto,21.0,20,1
5352,Perri,850995142,3.0,9/10/2025,1,1.0,0,0,2.0,0,1,,2,Bajo,75.0,54,2
5971,Wendie,946605405,1.0,9/10/2025,1,1.0,0,0,3.0,1,0,,0,Alto,44.0,33,1
5595,Roxanna,422738548,,9/10/2025,1,1.0,1,1,3.0,0,1,,2,Moderado,,65,2
5542,Pooh,807704138,1.0,9/10/2025,1,1.0,0,1,2.0,2,1,,1,Moderado,48.0,71,2
5550,Edee,929551470,2.0,9/10/2025,1,0.0,1,1,3.0,2,1,,1,Moderado,53.0,54,2
5887,Cinda,986021898,3.0,9/10/2025,1,0.0,0,0,0.0,0,0,,1,Bajo,77.0,36,1
5347,Aviva,917869673,,9/10/2025,1,1.0,0,1,3.0,2,0,,2,Moderado,,69,2
5070,Donnie,676521964,0.0,9/10/2025,1,,1,1,3.0,0,1,,1,Alto,22.0,37,1
5651,Ola,979943593,3.0,9/10/2025,1,1.0,1,0,0.0,1,1,,0,Moderado,97.0,59,2
5977,Drusilla,992046863,3.0,9/10/2025,1,1.0,1,0,2.0,1,0,,1,Bajo,72.0,60,2
5583,Adella,721831593,1.0,9/10/2025,1,0.0,1,1,2.0,1,1,,0,Bajo,44.0,42,1
5030,Joyous,875488364,0.0,9/10/2025,1,1.0,0,1,3.0,1,0,,2,Bajo,39.0,66,2
5729,Harriot,238359777,3.0,9/10/2025,1,,0,0,,2,0,,2,Bajo,69.0,44,1
5011,Dniren,745811673,2.0,9/10/2025,1,0.0,0,0,0.0,3,0,,2,Moderado,51.0,39,1
5871,Andriana,219010850,0.0,9/10/2025,1,0.0,0,1,3.0,1,0,,0,Bajo,27.0,33,1
5941,Annmaria,530887566,3.0,9/10/2025,1,0.0,0,1,1.0,3,0,,2,Alto,79.0,75,2
5185,Korie,741343860,3.0,9/10/2025,1,0.0,1,1,0.0,3,0,,1,Moderado,77.0,78,2
5480,Susana,264723000,2.0,9/10/2025,1,,0,1,3.0,0,0,,1,Alto,54.0,48,1
5231,Cammy,300228472,0.0,9/10/2025,1,0.0,1,1,2.0,1,0,,0,Moderado,23.0,40,1
5296,Prudi,613598691,3.0,9/10/2025,1,1.0,0,1,0.0,3,0,,1,Alto,81.0,99,2
5875,Liz,213957644,3.0,9/10/2025,1,0.0,0,0,1.0,3,0,,1,Bajo,100.0,42,1
5451,Jobye,839955727,1.0,9/10/2025,1,1.0,1,0,,2,1,,1,Alto,47.0,52,2
5062,Bab,651073780,3.0,9/10/2025,1,1.0,1,0,1.0,3,1,,2,Moderado,61.0,71,2
5099,Modesta,525074033,3.0,9/10/2025,1,0.0,0,0,0.0,0,1,,0,Bajo,68.0,28,1
5297,Wilhelmine,268575099,3.0,9/10/2025,1,0.0,1,0,1.0,3,1,,0,Moderado,99.0,38,1
5409,Pansie,758798120,1.0,9/10/2025,1,0.0,1,1,3.0,2,1,,2,Bajo,47.0,50,2
5807,Juli,806064026,3.0,9/10/2025,1,1.0,0,0,0.0,2,1,,1,Moderado,70.0,63,2
5091,Stephani,677190369,1.0,9/10/2025,1,1.0,0,1,1.0,2,0,,1,Moderado,48.0,79,2
5123,Antonetta,360274648,3.0,9/10/2025,1,0.0,1,0,0.0,1,1,,0,Bajo,94.0,34,1
5048,Mariana,847880471,1.0,9/10/2025,1,1.0,1,0,1.0,2,0,,1,Moderado,47.0,53,2
5646,Jessy,675256079,2.0,9/10/2025,1,,1,0,,2,0,,0,Moderado,55.0,32,1
5310,Tyne,172173462,3.0,9/10/2025,1,0.0,0,1,2.0,3,1,,2,Alto,70.0,67,2
5517,Tabbie,963440742,3.0,9/10/2025,1,0.0,1,0,1.0,2,1,,2,Moderado,77.0,43,1
5770,Bryana,355601705,1.0,9/10/2025,1,1.0,0,0,1.0,3,0,,1,Moderado,40.0,52,2
5497,Carrie,111680648,3.0,9/10/2025,1,0.0,1,1,3.0,3,1,,0,Bajo,83.0,60,2
5429,Callie,530424296,3.0,9/10/2025,1,1.0,1,0,2.0,2,0,,1,Bajo,72.0,63,2
5598,Robenia,834122040,3.0,9/10/2025,1,0.0,0,0,0.0,3,0,,1,Alto,79.0,44,1
5559,Leela,469281016,0.0,9/10/2025,1,1.0,0,1,0.0,1,1,,2,Moderado,28.0,73,2
5469,Buffy,445975951,,9/10/2025,1,0.0,0,0,0.0,2,0,,2,Bajo,,24,1
5888,Juli,374169720,0.0,9/10/2025,1,0.0,1,0,2.0,3,1,,1,Alto,33.0,18,0
5343,Bonny,303273477,3.0,9/10/2025,1,1.0,1,0,1.0,0,0,,2,Moderado,93.0,66,2
5981,Lorrin,204468329,2.0,9/10/2025,1,0.0,0,1,3.0,3,1,,0,Alto,58.0,48,1
5619,Donetta,965213543,3.0,9/10/2025,1,0.0,1,0,3.0,3,0,,1,Bajo,60.0,38,1
5306,Britt,499644552,1.0,9/10/2025,1,,0,0,2.0,2,0,,0,Bajo,44.0,14,0
5466,Natala,830933305,0.0,9/10/2025,1,1.0,1,0,2.0,2,0,,2,Bajo,19.0,46,1
5812,Jaynell,593716610,0.0,9/10/2025,1,0.0,1,1,1.0,3,1,,2,Moderado,20.0,56,2
5784,Alicia,587876910,1.0,9/10/2025,1,,0,1,3.0,2,0,,1,Alto,48.0,46,1
5203,Fianna,350879618,3.0,9/10/2025,1,0.0,1,0,1.0,3,0,,2,Bajo,99.0,49,1
5615,Cacilie,963679604,3.0,9/10/2025,1,1.0,0,0,3.0,1,1,,1,Moderado,63.0,50,2
5540,Nanci,686978255,3.0,9/10/2025,1,0.0,0,1,1.0,0,1,,2,Bajo,77.0,64,2
5197,Hilda,117484403,3.0,9/10/2025,1,0.0,0,1,2.0,1,0,,2,Alto,93.0,64,2
5629,Fan,709924429,0.0,9/10/2025,1,0.0,0,1,0.0,0,0,,1,Alto,38.0,46,1
5287,Alex,553269265,3.0,9/10/2025,1,0.0,1,0,,3,0,,1,Moderado,67.0,48,1
5953,Hettie,844011592,0.0,9/10/2025,1,0.0,0,0,2.0,1,0,,1,Alto,34.0,11,0
5650,Aprilette,433076499,3.0,9/10/2025,1,1.0,0,0,0.0,2,0,,2,Alto,72.0,69,2
5574,Allix,753232177,1.0,9/10/2025,1,0.0,0,0,1.0,0,0,,2,Alto,42.0,22,1
5126,Shalna,766329956,0.0,9/10/2025,1,0.0,0,1,,0,0,,2,Moderado,22.0,49,1
5654,Auria,940274702,0.0,9/10/2025,1,0.0,0,0,0.0,2,0,,2,Bajo,39.0,24,1
5741,Jaclin,298462336,3.0,9/10/2025,1,0.0,1,0,1.0,1,1,,2,Bajo,75.0,40,1
5689,Brina,177708619,0.0,9/10/2025,1,1.0,0,1,2.0,2,1,,1,Moderado,25.0,66,2
5218,Donetta,432194765,1.0,9/10/2025,1,0.0,1,1,2.0,0,1,,0,Moderado,47.0,40,1
5357,Mufinella,750688858,3.0,9/10/2025,1,0.0,0,1,0.0,1,0,,0,Bajo,91.0,63,2
5232,Sydelle,828557275,1.0,9/10/2025,1,0.0,0,0,3.0,0,1,,0,Bajo,46.0,3,0
5079,Carree,811224620,3.0,9/10/2025,1,0.0,0,0,1.0,1,1,,2,Bajo,85.0,36,1
5738,Brandea,446314079,3.0,9/10/2025,1,1.0,0,0,,2,0,,1,Bajo,89.0,66,2
5696,Lyssa,849409540,1.0,9/10/2025,1,1.0,0,0,2.0,0,1,,2,Bajo,46.0,39,1
5022,Lorianna,727582903,1.0,9/10/2025,1,1.0,0,1,2.0,0,0,,0,Alto,42.0,64,2
5992,Kessia,531104326,1.0,9/10/2025,1,1.0,1,0,0.0,0,1,,0,Moderado,49.0,42,1
5145,Daisi,501763348,1.0,9/10/2025,1,1.0,1,0,2.0,0,1,,1,Bajo,42.0,40,1
5880,Odille,933078287,1.0,9/10/2025,1,1.0,1,0,1.0,2,1,,1,Bajo,41.0,50,2
5203,Maryellen,556865175,3.0,9/10/2025,1,,0,1,1.0,2,1,,2,Moderado,75.0,69,2
5305,Willa,622238510,0.0,9/10/2025,1,1.0,0,0,2.0,0,0,,2,Alto,24.0,37,1
5623,Geneva,588657395,2.0,9/10/2025,1,0.0,0,0,2.0,3,1,,1,Moderado,54.0,26,1
5812,Brianne,227683036,0.0,9/10/2025,1,,0,0,3.0,0,0,,2,Alto,32.0,9,0
5193,Nadiya,148683919,3.0,9/10/2025,1,0.0,1,1,0.0,1,1,,1,Bajo,100.0,69,2
5689,Hatti,871060436,0.0,9/10/2025,1,0.0,0,1,3.0,0,1,,0,Moderado,27.0,28,1
5263,Fayina,730647493,3.0,9/10/2025,1,1.0,1,0,0.0,1,1,,2,Moderado,81.0,67,2
5796,Kellina,564033510,3.0,9/10/2025,1,0.0,0,0,3.0,3,1,,1,Alto,79.0,31,1
5324,Felicdad,664951380,0.0,9/10/2025,1,1.0,0,0,3.0,1,1,,1,Moderado,27.0,30,1
5789,Ricca,606792533,,9/10/2025,1,1.0,1,0,,1,1,,1,Moderado,,44,1
5999,Gabi,414389392,2.0,9/10/2025,1,1.0,1,1,1.0,1,0,,1,Moderado,51.0,87,2
5756,Mel,937986102,,9/10/2025,1,0.0,1,0,0.0,0,1,,0,Bajo,,12,0
5654,Albertina,180985248,3.0,9/10/2025,1,1.0,0,0,0.0,1,1,,2,Bajo,99.0,63,2
5477,Etti,365045837,3.0,9/10/2025,1,0.0,0,1,0.0,2,1,,1,Moderado,78.0,68,2
5492,Muffin,522035086,0.0,9/10/2025,1,1.0,0,1,2.0,3,0,,1,Bajo,34.0,72,2
5605,Melita,470027948,0.0,9/10/2025,1,1.0,0,1,2.0,0,1,,2,Bajo,29.0,64,2
5257,Rivy,373683994,3.0,9/10/2025,1,1.0,1,0,1.0,3,0,,2,Alto,89.0,74,2
5383,Jordan,338505228,0.0,9/10/2025,1,1.0,0,0,0.0,0,1,,1,Alto,22.0,38,1
5716,Mag,560608592,,9/10/2025,1,1.0,1,0,0.0,3,1,,1,Alto,,50,2
5025,Gertie,295285459,0.0,9/10/2025,1,1.0,0,1,3.0,2,1,,2,Bajo,34.0,66,2
5542,Sayre,240392503,0.0,9/10/2025,1,1.0,1,0,2.0,1,0,,2,Bajo,23.0,43,1
5212,Rona,475792800,2.0,9/10/2025,1,1.0,0,1,2.0,1,0,,0,Bajo,56.0,73,2
5507,Thomasina,129398021,2.0,9/10/2025,1,1.0,0,0,,1,1,,0,Moderado,58.0,47,1
5423,Kali,175409134,3.0,9/10/2025,1,0.0,0,1,3.0,0,1,,1,Bajo,100.0,53,2
5617,Row,684180332,3.0,9/10/2025,1,1.0,1,0,1.0,0,1,,2,Moderado,66.0,63,2
5879,Steffane,838536771,0.0,9/10/2025,1,1.0,1,1,3.0,0,1,,2,Alto,19.0,65,2
5636,Ivett,845086894,3.0,9/10/2025,1,1.0,1,0,1.0,0,0,,0,Moderado,94.0,58,2
5593,Monique,792850165,3.0,9/10/2025,1,1.0,1,1,0.0,2,0,,1,Alto,88.0,100,2
5220,Angelina,864682497,3.0,9/10/2025,1,0.0,0,0,2.0,0,0,,2,Bajo,72.0,32,1
5535,Anya,476638458,,9/10/2025,1,1.0,0,0,3.0,2,1,,2,Moderado,,36,1
5897,Keely,414399774,0.0,9/10/2025,1,1.0,1,1,0.0,0,1,,1,Bajo,34.0,72,2
5150,Penelopa,804821463,3.0,9/10/2025,1,0.0,1,0,,2,0,,1,Alto,94.0,45,1
5124,Abbye,286488148,1.0,9/10/2025,1,0.0,0,0,,2,1,,2,Moderado,42.0,26,1
5644,Raye,940381555,1.0,9/10/2025,1,1.0,0,1,,2,1,,0,Alto,44.0,73,2
5065,Dianemarie,221708042,2.0,9/10/2025,1,0.0,0,1,1.0,2,1,,1,Bajo,59.0,58,2
5621,Darcy,443577888,2.0,9/10/2025,1,1.0,0,1,2.0,2,0,,0,Moderado,59.0,76,2
5955,Blondell,347862615,0.0,9/10/2025,1,0.0,1,1,1.0,1,0,,1,Bajo,19.0,50,2
5901,Danice,444201310,2.0,9/10/2025,1,1.0,1,0,3.0,2,0,,1,Moderado,55.0,52,2
5282,Lurline,644589178,0.0,9/10/2025,1,0.0,0,1,3.0,2,0,,2,Bajo,38.0,44,1
5106,Charita,518370653,0.0,9/10/2025,1,0.0,0,0,3.0,0,1,,1,Moderado,38.0,3,0
5866,Elfrida,754484959,1.0,9/10/2025,1,0.0,0,0,2.0,2,0,,1,Moderado,43.0,19,0
5614,Annora,604635979,1.0,9/10/2025,1,0.0,1,0,2.0,3,0,,2,Alto,41.0,29,1
5959,Dannye,513523179,0.0,9/10/2025,1,0.0,0,1,0.0,0,0,,0,Alto,29.0,41,1
5449,Viola,436244364,0.0,9/10/2025,1,0.0,1,1,3.0,2,0,,2,Bajo,21.0,48,1
5927,Karon,708073486,3.0,9/10/2025,1,1.0,1,1,2.0,3,0,,0,Bajo,64.0,91,2
5166,Karine,466632777,3.0,9/10/2025,1,0.0,1,0,0.0,1,1,,2,Alto,76.0,42,1
5796,Leanora,876208538,3.0,9/10/2025,1,1.0,0,0,0.0,3,0,,1,Moderado,79.0,69,2
5552,Belinda,710661467,3.0,9/10/2025,1,0.0,0,0,2.0,0,1,,2,Alto,92.0,29,1
5047,Dode,639402873,3.0,9/10/2025,1,1.0,1,1,1.0,1,1,,0,Moderado,60.0,87,2
5820,Avivah,588253042,,9/10/2025,1,1.0,0,1,3.0,1,1,,1,Moderado,,60,2
5008,Ulrike,153071611,3.0,9/10/2025,1,0.0,0,1,2.0,3,0,,2,Moderado,64.0,70,2
5475,Leora,483152863,0.0,9/10/2025,1,1.0,1,0,2.0,0,0,,2,Bajo,23.0,41,1
5343,Rhetta,603938696,3.0,9/10/2025,1,1.0,1,0,1.0,3,1,,1,Bajo,70.0,68,2
5133,Angel,409621689,0.0,9/10/2025,1,0.0,0,1,0.0,1,1,,0,Alto,24.0,40,1
5121,Debee,270249176,3.0,9/10/2025,1,0.0,1,0,0.0,2,1,,1,Bajo,85.0,42,1
5488,Carlynne,328182990,2.0,9/10/2025,1,0.0,1,0,2.0,2,1,,0,Alto,51.0,22,1
5233,Ki,126008441,0.0,9/10/2025,1,1.0,0,0,3.0,3,1,,0,Bajo,32.0,31,1
5783,Edith,685032982,0.0,9/10/2025,1,0.0,0,0,1.0,2,0,,1,Bajo,25.0,19,0
5805,Faustina,606214507,1.0,9/10/2025,1,1.0,0,0,2.0,2,1,,0,Alto,49.0,36,1
5239,Honoria,881608376,3.0,9/10/2025,1,1.0,1,0,1.0,0,1,,0,Alto,84.0,55,2
5800,Cammie,707085466,2.0,9/10/2025,1,1.0,1,1,0.0,3,1,,2,Alto,50.0,95,2
5131,Diandra,461286266,,9/10/2025,1,1.0,0,1,0.0,3,1,,1,Alto,,76,2
5097,Henryetta,550634938,0.0,9/10/2025,1,1.0,1,0,0.0,1,1,,1,Bajo,23.0,44,1
5630,Kristal,409507413,3.0,9/10/2025,1,1.0,1,1,0.0,3,1,,2,Alto,89.0,103,2
5668,Etheline,139130477,0.0,9/10/2025,1,0.0,1,0,3.0,2,1,,2,Bajo,31.0,15,0
5660,Leisha,783930435,0.0,9/10/2025,1,0.0,0,0,1.0,2,1,,0,Moderado,26.0,11,0
5822,Maybelle,279644689,3.0,9/10/2025,1,0.0,1,0,0.0,0,0,,2,Alto,91.0,43,1
5449,Andrei,541540091,3.0,9/10/2025,1,0.0,0,1,2.0,3,1,,2,Bajo,86.0,67,2
5364,Audra,639442098,3.0,9/10/2025,1,1.0,1,1,2.0,0,0,,0,Alto,71.0,83,2
5300,Dolorita,423618699,0.0,9/10/2025,1,1.0,0,1,2.0,0,0,,2,Bajo,27.0,67,2
5721,Estrella,778015050,3.0,9/10/2025,1,1.0,0,1,3.0,1,0,,2,Alto,69.0,86,2
5262,Maryanna,409657212,3.0,9/10/2025,1,1.0,1,0,2.0,1,1,,1,Bajo,84.0,57,2
5106,Jaime,707583823,3.0,9/10/2025,1,0.0,0,1,0.0,2,1,,1,Bajo,91.0,68,2
5944,Gus,399379198,3.0,9/10/2025,1,1.0,0,0,,3,0,,0,Moderado,93.0,64,2
5668,Fredi,952141499,0.0,9/10/2025,1,0.0,0,0,1.0,2,1,,0,Alto,37.0,11,0
5121,Luise,816143945,0.0,9/10/2025,1,1.0,1,1,2.0,0,0,,2,Alto,39.0,71,2
5304,Brianne,793326719,,9/10/2025,1,0.0,0,1,1.0,1,0,,0,Bajo,,41,1
5068,Nadia,196499800,3.0,9/10/2025,1,0.0,1,1,3.0,2,0,,0,Bajo,96.0,60,2
5688,Theresita,217399624,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,1,Alto,85.0,61,2
5014,Nadean,497070900,0.0,9/10/2025,1,0.0,0,0,,3,0,,2,Moderado,35.0,27,1
5423,Mattie,606951230,0.0,9/10/2025,1,1.0,1,0,1.0,1,1,,1,Bajo,29.0,42,1
5727,Kizzie,266117542,3.0,9/10/2025,1,1.0,0,0,,0,0,,0,Moderado,61.0,56,2
5731,Dorena,627547981,3.0,9/10/2025,1,1.0,1,0,2.0,0,0,,0,Moderado,61.0,53,2
5310,Flor,858358330,0.0,9/10/2025,1,0.0,1,0,0.0,1,0,,1,Bajo,37.0,22,1
5915,Daffy,998198612,3.0,9/10/2025,1,0.0,0,0,2.0,0,1,,1,Alto,90.0,26,1
5931,Betty,592391843,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,1,Moderado,95.0,61,2
5180,Cindi,142041856,3.0,9/10/2025,1,1.0,0,0,2.0,1,1,,1,Alto,77.0,53,2
5899,Loella,349691706,1.0,9/10/2025,1,0.0,1,1,3.0,2,1,,0,Alto,46.0,42,1
5870,Christie,156151134,3.0,9/10/2025,1,1.0,0,1,0.0,2,0,,0,Moderado,85.0,91,2
5405,Ammamaria,391317941,3.0,9/10/2025,1,0.0,1,0,3.0,1,1,,0,Bajo,63.0,24,1
5679,Ambur,237548258,3.0,9/10/2025,1,,1,1,1.0,2,1,,0,Bajo,68.0,65,2
5607,Adele,237111890,3.0,9/10/2025,1,1.0,1,0,,0,0,,0,Moderado,70.0,60,2
5634,Fancie,491539376,0.0,9/10/2025,1,1.0,1,1,2.0,3,0,,1,Moderado,38.0,76,2
5955,Donica,231602887,1.0,9/10/2025,1,0.0,0,0,2.0,0,1,,1,Alto,42.0,11,0
5940,Charlotta,968801330,3.0,9/10/2025,1,0.0,1,0,,3,1,,2,Moderado,85.0,48,1
5614,Debi,238821761,3.0,9/10/2025,1,1.0,0,1,0.0,1,0,,1,Bajo,82.0,93,2
5496,Guglielma,121822086,3.0,9/10/2025,1,0.0,0,1,0.0,1,1,,1,Moderado,89.0,65,2
5150,Audy,118332587,3.0,9/10/2025,1,0.0,0,1,1.0,2,1,,0,Moderado,96.0,61,2
5702,Isidora,354391563,3.0,9/10/2025,1,0.0,1,0,3.0,3,1,,0,Alto,96.0,30,1
5764,Anallese,822657696,3.0,9/10/2025,1,1.0,0,1,3.0,2,1,,1,Alto,69.0,83,2
5603,Candace,219669313,3.0,9/10/2025,1,,1,0,1.0,1,1,,0,Bajo,92.0,32,1
5695,Jannelle,615262899,2.0,9/10/2025,1,0.0,0,0,1.0,3,0,,0,Alto,57.0,29,1
5241,Viviyan,963483095,3.0,9/10/2025,1,1.0,0,1,0.0,1,1,,1,Alto,75.0,90,2
5129,Merna,475989344,1.0,9/10/2025,1,1.0,0,0,,0,1,,2,Bajo,48.0,46,1
5940,Jayne,366082408,2.0,9/10/2025,1,1.0,0,0,3.0,1,1,,0,Moderado,57.0,37,1
5402,Daisie,597152789,,9/10/2025,1,0.0,1,0,3.0,2,1,,2,Bajo,,15,0
5152,Kylila,439355749,1.0,9/10/2025,1,0.0,0,0,2.0,3,1,,1,Alto,45.0,19,0
5829,Dosi,828097367,1.0,9/10/2025,1,1.0,1,1,3.0,1,1,,2,Alto,40.0,72,2
5905,Laurene,209745616,1.0,9/10/2025,1,1.0,0,1,0.0,0,0,,1,Bajo,40.0,76,2
5998,Arlene,152492109,,9/10/2025,1,1.0,1,1,1.0,2,0,,1,Alto,,78,2
5991,Mady,484414412,0.0,9/10/2025,1,1.0,1,0,3.0,1,0,,0,Alto,37.0,32,1
5476,Conchita,791576277,,9/10/2025,1,0.0,1,0,0.0,0,1,,0,Alto,,12,0
5449,Magdalen,227323441,0.0,9/10/2025,1,0.0,0,0,,1,1,,0,Alto,22.0,10,0
5106,Drucy,306343749,3.0,9/10/2025,1,0.0,1,1,2.0,2,0,,1,Bajo,85.0,68,2
5368,Paula,716227821,0.0,9/10/2025,1,1.0,1,0,1.0,2,0,,2,Bajo,19.0,51,2
5385,Amity,397199592,3.0,9/10/2025,1,1.0,0,0,2.0,1,1,,1,Moderado,80.0,53,2
